record_id,project_id,source_project,tier,tier_label,tier1_hit_count,tier1_rule_combo,tier1_triggered,soft_triggered,all_rules_triggered,total_rules_fired,giftcard_decision,classification,sub_classification
1510,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1511,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1512,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1513,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1514,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1515,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1516,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1517,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1518,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1521,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
1524,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1527,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1528,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1529,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1530,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1531,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1532,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1533,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1534,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1535,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1536,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1537,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1538,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1539,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1540,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1541,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1542,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1543,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1545,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
1546,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1548,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1549,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1550,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1551,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1552,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1553,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1554,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,"R4, R6","R4, R6, R8",3,manual_review,Needs Review,Needs Review — Single Hard Flag
1556,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1557,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1561,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1563,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1569,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
157,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1570,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1571,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
1573,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1576,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1579,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
158,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
1581,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1582,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
1583,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1585,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
1587,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1588,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
159,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1591,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,"R3, R6","R3, R6, R8",3,manual_review,Needs Review,Needs Review — Single Hard Flag
1592,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1593,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1595,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1597,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
1599,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1600,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1602,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
1605,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1607,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1608,4581,dirty_4581,1,Confirmed invalid,1,R1,R1,"R3, R4, R6","R1, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
161,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1611,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1612,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1616,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1617,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1618,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
1621,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1623,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1624,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
1626,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1627,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1628,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1629,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
163,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1633,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1634,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
1635,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1636,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1639,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
164,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1640,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
1642,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,R3,"R3, R8",2,manual_review,Needs Review,Needs Review — Single Hard Flag
1644,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1645,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
1646,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1648,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1651,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1652,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1654,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1655,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1657,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1658,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1659,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
166,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1661,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1662,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1663,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1665,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1667,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
167,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,R6,"R6, R8",2,manual_review,Needs Review,Needs Review — Single Hard Flag
1670,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1671,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
1673,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1675,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
1676,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1679,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
1680,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1681,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1682,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1683,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1685,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1686,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1687,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1688,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1689,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1692,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1696,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1698,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1699,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,"R3, R6","R3, R6, R8",3,manual_review,Needs Review,Needs Review — Single Hard Flag
1700,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1701,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
1705,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1706,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1707,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,"R3, R6","R3, R6, R8",3,manual_review,Needs Review,Needs Review — Single Hard Flag
1708,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1709,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1712,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1713,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1714,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1715,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1716,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1717,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1718,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1719,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
